"PO Item buyer","PO Supplier","Supplier Name","PO Number","PO Line","Item Number","Received Qty","Standard Pack","Transport Days","Start Effective Date","PO Release ID","Active/Closed","Duplicate PO Line","Dual Supplier","Transport Days Check","Inactive_Release_Check","Schedule Release ID","Schedule release Date","Schedule Qty","schd_fc_qual","schd_interval","Schedule Cum Qty","schd__chr02","schd__dte02","schd_upd_qty"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","34000.0000000000","P","W","341500.0000000000","P","01/06/2026 00:00:00","34000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","53000.0000000000","P","M","394500.0000000000","P","06/07/2026 00:00:00","53000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","44000.0000000000","P","M","438500.0000000000","P","03/08/2026 00:00:00","44000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","54000.0000000000","P","M","492500.0000000000","P","07/09/2026 00:00:00","54000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","29000.0000000000","P","M","521500.0000000000","P","05/10/2026 00:00:00","29000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","8","5943976","127500.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","3000.0000000000","P","M","524500.0000000000","P","02/11/2026 00:00:00","3000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","41000.0000000000","P","M","344200.0000000000","P","03/08/2026 00:00:00","41000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","48000.0000000000","P","M","392200.0000000000","P","07/09/2026 00:00:00","48000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","25400.0000000000","P","M","417600.0000000000","P","05/10/2026 00:00:00","25400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","2600.0000000000","P","M","420200.0000000000","P","02/11/2026 00:00:00","2600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","11000.0000000000","P","w","80200.0000000000","P","05/01/2026 00:00:00","11000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","20000.0000000000","P","w","118200.0000000000","P","02/02/2026 00:00:00","20000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","16000.0000000000","P","w","154200.0000000000","P","02/03/2026 00:00:00","16000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","43000.0000000000","P","W","221200.0000000000","P","04/05/2026 00:00:00","43000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","31400.0000000000","P","W","252600.0000000000","P","01/06/2026 00:00:00","31400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","50600.0000000000","P","M","303200.0000000000","P","06/07/2026 00:00:00","50600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","18000.0000000000","P","w","98200.0000000000","","","18000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","20000.0000000000","P","w","138200.0000000000","","","20000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","12000.0000000000","P","w","166200.0000000000","","","12000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","9","5986651","69200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","30/03/2026 00:00:00","12000.0000000000","P","w","178200.0000000000","","","12000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","5000.0000000000","P","w","78200.0000000000","","","5000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","23000.0000000000","P","w","114200.0000000000","","","23000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","21000.0000000000","P","w","150200.0000000000","","","21000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","12000.0000000000","P","w","180200.0000000000","","","12000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","48000.0000000000","P","M","394200.0000000000","P","07/09/2026 00:00:00","48000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","25400.0000000000","P","M","419600.0000000000","P","05/10/2026 00:00:00","25400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","2600.0000000000","P","M","422200.0000000000","P","02/11/2026 00:00:00","2600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","7000.0000000000","P","w","85200.0000000000","F","15/12/2025 00:00:00","7000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","6000.0000000000","P","w","91200.0000000000","P","05/01/2026 00:00:00","6000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","15000.0000000000","P","w","129200.0000000000","P","02/02/2026 00:00:00","15000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","18000.0000000000","P","w","168200.0000000000","P","02/03/2026 00:00:00","18000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","43000.0000000000","P","W","223200.0000000000","P","04/05/2026 00:00:00","43000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","31400.0000000000","P","W","254600.0000000000","P","01/06/2026 00:00:00","31400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","50600.0000000000","P","M","305200.0000000000","P","06/07/2026 00:00:00","50600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","10","5986652","73200.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","41000.0000000000","P","M","346200.0000000000","P","03/08/2026 00:00:00","41000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","305.0000000000","P","w","4001.0000000000","F","15/12/2025 00:00:00","305.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","615.0000000000","P","w","4616.0000000000","P","05/01/2026 00:00:00","615.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","4000.0000000000","P","M","30461.0000000000","P","07/09/2026 00:00:00","4000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","1600.0000000000","P","M","32061.0000000000","P","05/10/2026 00:00:00","1600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","400.0000000000","P","M","32461.0000000000","P","02/11/2026 00:00:00","400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","615.0000000000","P","w","6461.0000000000","P","02/02/2026 00:00:00","615.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","1500.0000000000","P","w","9461.0000000000","P","02/03/2026 00:00:00","1500.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","3600.0000000000","P","W","16061.0000000000","P","04/05/2026 00:00:00","3600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","2400.0000000000","P","W","18461.0000000000","P","01/06/2026 00:00:00","2400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","4600.0000000000","P","M","23061.0000000000","P","06/07/2026 00:00:00","4600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","3400.0000000000","P","M","26461.0000000000","P","03/08/2026 00:00:00","3400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","12/01/2026 00:00:00","1230.0000000000","P","w","5846.0000000000","","","1230.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/02/2026 00:00:00","1500.0000000000","P","w","7961.0000000000","","","1500.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","16/03/2026 00:00:00","1500.0000000000","P","w","10961.0000000000","","","1500.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","11","5943963-8AH1","3696.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","30/03/2026 00:00:00","1500.0000000000","P","w","12461.0000000000","","","1500.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","12","5943964-8AH1","4620.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","15/12/2025 00:00:00","630.0000000000","P","w","5250.0000000000","F","15/12/2025 00:00:00","630.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","12","5943964-8AH1","4620.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","2900.0000000000","P","w","8780.0000000000","P","02/02/2026 00:00:00","2900.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","12","5943964-8AH1","4620.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","3600.0000000000","P","W","13580.0000000000","P","04/05/2026 00:00:00","3600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","12","5943964-8AH1","4620.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","2400.0000000000","P","W","15980.0000000000","P","01/06/2026 00:00:00","2400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","12","5943964-8AH1","4620.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","4600.0000000000","P","M","20580.0000000000","P","06/07/2026 00:00:00","4600.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","12","5943964-8AH1","4620.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","3400.0000000000","P","M","23980.0000000000","P","03/08/2026 00:00:00","3400.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","12","5943964-8AH1","4620.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","4000.0000000000","P","M","27980.0000000000","P","07/09/2026 00:00:00","4000.0000000000"
"adalovr","352346","AE-Plasztik ZRt.","55106388","12","5943964-8AH1","4620.0000000000","200","5.0000000000","16/06/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","1600.0000000000","P","M","29580.0000000000","P","05/10/2026 00:00:00","1600.0000000000"
